,Unnamed: 0,unnamed: 0,tweet_content,harassment,indirecth,physicalh,sexualh
8368,1649,1649,girl realli sleep peopl know relationship someth want thro,0,0,0,0
8369,3401,3401,sassi charact queen co zc9qbfsopd youtub,0,0,0,0
8370,8720,2346,fuck tire chuchu dfuq stop spam ava darn b bitch mother pake kyli mo fuck shaun,1,0,0,1
8371,418,418,rt 1989sheeran seen mutual like makeup talk cute zoella packag new line agre,0,0,0,0
8372,4077,4077,rt typotoo richardharris69 sharaann10 ava whileblack innoc turn death anytim day amp day nativ ameri,0,0,0,0
8373,3820,3820,gamerg movement x89 x9d x95 x8f,0,0,0,0
8374,1351,1351,becom slut diet coke,1,0,0,1
8375,6506,132,masterb co masterb th1fy3t6xf x9d life h bitch x89 jus stop,1,0,0,1
8376,5867,5867,min yunji deserv everyth negat bitch,1,0,0,1
8377,5592,5592,celebr porno korean horni lesbian cumshot quarterback amateur lesbian ha x89 co jgew1tfihx,1,0,0,1
8378,6064,6064,rt gallagh anai rt tire give fuck tomorrow,0,0,0,0
8379,8356,1982,call rt call think bakedangei hit offend bitch hurt ugli slut,1,0,0,1
8380,985,985,someon dream slave sissi servant bitch slut niteflirt call 1 800 flirt ext 11629402 see,1,0,0,1
8381,6223,6223,sex date citi nake girl wait right adult date contact,1,0,0,1
8382,200,200,fourecchitasti anti gamerg campaign co i3q5ubgl4x,0,0,0,0
8383,8881,2507,turn ask vampir wow still thank slut weekend,1,0,0,1
8384,5576,5576,sassi btches stoop btches argu mtherfcker btchs classi,0,0,0,0
8385,6959,585,break slut break littl gag goddess bind pleas ailith peg good dommeailith,1,0,0,1
8386,1630,1630,rt kar1naaguilar3 slut ice coffe amp redbul,1,0,0,1
8387,5155,5155,rt philipperein chuck amp nanci chuck amp nanci alway name alway chuck 1st nanci pelosi speaker hous representati,0,0,0,0
8388,5682,5682,briannawu realli understand peopl phone social media amp think tech polici irrelev,0,0,0,0
8389,5347,5347,believ girl slut drop heat choreo,1,0,0,1
8390,5099,5099,totpreload favourit n nthe spice girl littl mix n n totp topofthepop spicegirl littlemix,0,0,0,0
8391,1617,1617,fuck believ polic contact tonight show better see everyon look tonight,0,0,0,0
8392,8710,2336,daddi night flat eviebalm mate littl rt like one amp ask last tak lad sleep slut,1,0,0,1
8393,3076,3076,weakfork act sever drama cinderella knight sassi girl smell etc,1,0,0,1
8394,8271,1897,n9t1iofhtc x89 thorsodjnson fuck shame co brother x89,1,0,0,1
8395,2905,2905,wizdom4you magiarika serena right upset other howev x89 co u1kegjq4tb,0,0,0,0
8396,7064,690,met never slut bitch father know,1,0,0,1
8397,8217,1843,say post loo photo nope short one yashar amp compar mild wear,1,0,0,1
8398,1627,1627,rt dey0naaaa realli wish homeboy slut bitch dont like,1,0,0,1
8399,6016,6016,proxactear x95 x95 x95 x95 x95 x95 x95 x95 x95 x95 x95 n bitch x89 gonna love bit x89,0,0,0,0
8400,3388,3388,want see p say shave amp wett buy one get one free video deal messag send u price,0,0,0,0
8401,1458,1458,webcam sex chat chat real girl exchang nude horni milf follow link lot,1,0,0,1
8402,1157,1157,young shave fist pussi cumshot inch co zbi6md0w2,1,0,0,1
8403,3048,3048,yehbt take class caus would faster pull shit,0,0,0,0
8404,7252,878,teen nude japanes porn non amatur porn drunk 18 bbs model video cassandra emili girll girl nud nude slut,1,0,0,1
8405,3042,3042,stephtoofab bruhhhhhh movi littl stare chair co wxtfeapfbl,0,0,0,0
8406,7924,1550,anal girl say believ true pleasur caus expert peopl colleg abbyshi gla,1,0,0,1
8407,8643,2269,note regist verifi pussi show msg gt send email free girl,1,0,0,1
8408,1030,1030,petttyy quot x89 cute x89 either x89 funni tho,0,0,0,0
8409,3065,3065,rt kaitlynx0319 cannot wait go colleg amp meet new peopl,0,0,0,0
8410,1560,1560,zssamus akingnamedsimba grade aunt drunk friend talk make pimpl x89 co yg32ornrpk,1,0,0,1
8411,3570,3570,vid gt gt timelord dannydxxx face inter dimension slut gaija thorax loul,0,0,0,0
8412,7564,1190,x89 famili beauti hope co last bitch see hekvytezfm husband,1,0,0,1
8413,1065,1065,corni stalk sassi bitch nigga lmfaoo x89 realli nigga though x89 co bjlzfg7xkm,1,0,0,1
8414,2093,2093,origin echo like echo x89 echo would similar perfor x89 co yxugcgftza,0,0,0,0
8415,1144,1144,rt groupiesmem hang guy must hoe watch tumblewe blow vagina watch creep,1,0,0,1
8416,393,393,rt rheaamariaa yeah sex cool ever met someon immedi felt connect becam best friend amp fell love amp work,0,0,0,0
8417,3184,3184,coron street steve peter mcdonald much co lfqgodzayx,0,0,0,0
8418,3533,3533,msamandafish x89 typic door sassi classi smart assi check box x89,0,0,0,0
8419,8612,2238,fault thr sext pressur v6oanlkeqx enjoy enjoy x89 co,1,0,0,1
8420,1540,1540,imagin want hand rather label slag x89 relat enjoy own x89 co 78d18qwqsb,0,0,0,0
8421,7896,1522,father slut kill outfit,1,0,0,1
8422,1438,1438,rt bluecheezwhiski divid republican amp democrat brexit amp remain nationalist amp globalist carnivor amp vegan,0,0,0,0
8423,6559,185,daddi facial gangbang clzgi0ccbg co co hardcor pszj0auwja cumshot nasti stori x89 fema littl cumshot,1,0,0,1
8424,1725,1725,dear plastic shower curtain fuck touch,0,0,0,0
8425,6742,368,shame co h0mhkpclc1 ariana spideysthwip anyon pull bitch,1,0,0,1
8426,4518,4518,spaghettiinb sorri differ nurs woman call grade,0,0,0,0
8427,8878,2504,x89 complement person upload mode harass scq5xdboi0 co girl insta sexual ok,1,0,0,1
8428,2778,2778,gostei de um video youtub ava sharp amp sara lanc love 4x04 legend tomorrow,0,0,0,0
8429,6745,371,someon w whore v e lone bitch 98 wait,1,0,0,1
8430,2292,2292,kc sass option x89 choic,0,0,0,0
8431,732,732,rememb everyon use hors shampoo,0,0,0,0
8432,59,59,rt ilovechronicbud ever get mad munchi overstuf bitch slut littl debbi alway seduc,1,0,0,1
8433,1796,1796,cruxluthica06 chimpecc get ship heck jikook call sl x89,0,0,0,0
8434,556,556,ava devin u bitch ass slut da fuck fuckin money u god damn fuckin bitch,1,0,0,1
8435,3575,3575,caption need daddi miss mybabygirl mylifelin mywhi daddysgirl co s9f0n8d3p4,0,0,0,0
8436,2171,2171,rt thatsbellayt photoshoot melros ft talliah amp cousin thatsbella via youtub,0,0,0,0
8437,416,416,sassi bitch like co mmy2pkl1i2,1,0,0,1
8438,3414,3414,x89 report caus x89 x89 oh sassi x89 x89 idk x89 x89 co pn42bct4sj,0,0,0,0
8439,4197,4197,thread simpli horrifi disregard life amp abject cruelti toward children heartbreak,0,0,0,0
8440,2227,2227,sarahspain least courag ask amp admir actress announc talk sho,0,0,0,0
8441,7586,1212,sassi n themusicvideo y8r6apbx86 idol n pcas bitch beauti co ni nshe,1,0,0,1
8442,6811,437,slut co x89 automat reject kouwm3scyx x89 x89,1,0,0,1
8443,1608,1608,sweet psycho definit bitch wait music ava max,1,0,0,1
8444,1638,1638,pop tht pussi bitch yeah danc like slut,1,0,0,1
8445,4203,4203,rt melissalitian want share beauti artwork oc ava art heartmush amp asher art cy lindric,0,0,0,0
8446,1149,1149,want pocket pussi nsnapchat hornyman7988 n hot horni sexi nude x89 co njlw60qahj,1,0,0,1
8447,2964,2964,young commit suicid gamerg co cyn3dm6sa5,0,0,0,0
8448,5598,5598,rt trump454545 omg itali awe salvini request asylum amp meantim deal drug strike polic offic mug,0,0,0,0
8449,6277,6277,rt writerchick10 watch repeat amp one hell monday welcom mancrushmonday tomhiddleston,0,0,0,0
8450,7207,833,allow eerika slut x89 x89 friend x89 123 x89 sneak x89 whore diss bitch,1,0,0,1
8451,5828,5828,rt kopfdobrik girl get rip apart brand slut whore sleep someon guy get applaud respect exact,1,0,0,1
8452,3529,3529,itsmebeccam thestagmania briannawu marisakaba nytim next month food stamp non payment hit,0,0,0,0
8453,1481,1481,rt maddisonh seem like peopl make enemi hell amp alway type drama live,0,0,0,0
8454,2774,2774,rt alexisramacey hot wet pussi play boob teas smash camgirl wet gangbang boob,1,0,0,1
8455,1605,1605,men abus dink chop coupl time pervert among quick,0,0,0,0
8456,4709,4709,rooki hype first challeng anyth dinner servic wi x89 co lfaztjuxhi,0,0,0,0
8457,6579,205,member overwatch femal bitch get know h team fuck c slut everi player merci coul nt,1,0,0,1
8458,3893,3893,domin littl asian bondag co mysscu12ey,0,0,0,0
8459,8691,2317,sex video fuckin xxx video xxx 5u6u56ouiwo porideo izl vie tabatha porno sex photo cash xxx video mom porno,1,0,0,1
8460,2897,2897,wag kinda skeet bitch everi rapper suck everi rapper dick co av0uccxdsn,1,0,0,1
8461,3024,3024,sweet psycho ava max im listen rn amp like,0,0,0,0
8462,2460,2460,rt arekneeughh hello girl dumbest thing parent slut shame sister stuck tongu selfi ht,1,0,0,1
8463,1781,1781,imagin get girl pregnant high school break slut shame whole school,1,0,0,1
8464,2150,2150,someon horror movi wanna sassi bitch make comment serial killer kthank horrormovi,1,0,0,1
8465,2111,2111,donald trump messag woman tinder ask smash repli x89 fine x89 anywa x89 co gtrhi5l4sr,1,0,0,1
8466,8676,2302,o6ra9x58ma n co moswtro9ib xa0 indian holli x89 x89 po nfoursom x89 n cumshot wellin fuck co n x89,1,0,0,1
8467,3031,3031,rt tiapogai51 oh yes like big pine gt sign note verifi email send msg girl slut,1,0,0,1
8468,4005,4005,havent read ava demon long how dumb gay bitch gil messi water boy disast mermaid sonnuva bitch,1,0,0,1
8469,4501,4501,rt ljevansbook excit write time morn got scene harbor seal amp 8 9k word g,0,0,0,0
8470,8162,1788,slut babi terrorist warlord isi isi bride amp see bra name infidel massacr,1,0,0,1
8471,796,796,slut bitch whore dear freak bullshit,1,0,0,1
8472,1514,1514,still think co sob2chd6au,1,0,0,1
8473,3941,3941,rt momcentrl ava wrap around finger ridic start cri amp stop soon see come pick,0,0,0,0
8474,5147,5147,landopan centurion2099 eddi 1980 feel free alway blamewarcampaign ava fact encourag,0,0,0,0
8475,4353,4353,find6xyz littl mysteri play webcam n co 38p9xiu7ex littl solonegro porn x89 co mparawsv4v,1,0,0,1
8476,2554,2554,kolio pretenti abus insult intim exercis admit,0,0,0,0
8477,6875,501,bianca video anal sex porn ava offic creampi oil cartoon dirti open rose ass lesbian pureheart interraci porn,1,0,0,1
8478,9068,2694,da excit school week girl code dress miss meet prom,1,1,0,0
8479,8732,2358,king bitch x9d x89 feminist x89 x89 slut,1,0,0,1
8480,165,165,post comment say must nice slut pictur almost fulli nude girl show,1,0,0,1
8481,5131,5131,rt fvckdaimi hoe petti violent bitch wassup,1,0,0,1
8482,3523,3523,peopl fuck,0,0,0,0
8483,4034,4034,wanna horni blowjob hentai sexi dick fuck pussi footjob handjob porn porno x89 co lok64t7qiu,1,0,0,1
8484,7087,713,friend x89 co make pimpl akingnamedsimba aunt grade zssamus drunk talk yg32ornrpk,1,0,0,1
8485,4061,4061,alexarodrigguez stubborn still tri x89 good x89 x9d someon x89 show everi possibl x89,0,0,0,0
8486,1643,1643,unburiedchao probabl walk gym call first girl interest slut,1,0,0,1
8487,6608,234,pornstar fuck pornhub sex porn big pornvideo divin brazzer ass get ava sexvideo,1,0,0,1
8488,4793,4793,swear favorit chop right djcrazyeternalsound live beat x89 co egwiiw9ihq,0,0,0,0
8489,5572,5572,realdonaldtrump without vote democrat congress x89 co anobsnpbvp,0,0,0,0
8490,8509,2135,v4timxsa8r x89 bitch co sassi,1,0,0,1
8491,8446,2072,tit dream big real latina big look girl slut everyth sofirosex,1,0,0,1
8492,7122,748,coffe redbul ice rt kar1naaguilar3 amp slut,1,0,0,1
8493,1779,1779,rt dovesoar stephenahart geminimoon tjarmonwrit ava craigthebarb chanel hampton timtebow jaredeasley joshuaduboi believ,0,0,0,0
8494,4933,4933,rt anaa delgado98 first felt bad girl slut shame nude got leak girl goe twitt,0,0,0,0
8495,8901,2527,ever fug slut energi skank met trust nastiest bitch,1,0,0,1
8496,624,624,rt tiapogai51 cambodian girl show boom pussi gt gt sign note verifi email send msg girl,1,0,0,1
8497,5199,5199,nice young pussi voyeur beach outdoor handjob extrem pussi unwant cumshot anal x89 co uftp3kj5zp,1,0,0,1
8498,540,540,jkrolison would good ava like clair amp mess,0,0,0,0
8499,1243,1243,alicia angel ava devin britney steven indian girl fuck jailbait jerk lesbian xxx milf anal nice fuck nu,1,0,0,1
8500,5395,5395,rt erebushypnos9 ibtim pleas enlighten ibtim charlatanduchess amp disgust manner treat father though,0,0,0,0
8501,7621,1247,slut bitch care bodi,1,0,0,1
8502,6524,150,rt hd nsfw video guy wet xxx orgasm pervi fuck horni porn creampi dirti eva porn sex pussi,1,0,0,1
8503,4434,4434,rt sandrafoxx17 like fat ass want fuck like bitch rt regist write note,0,0,0,0
8504,3452,3452,iceland virgin pussi swinger parti massag peni cum pussi rough polish cumshot x89 co k4qhsd8w4w,1,0,0,1
8505,7236,862,nude rt boob girl fuckm hornyteen lingeri booti fap slut f4f wanktribut dick dm,1,0,0,1
8506,3796,3796,dian get ur ass fuckin bed ur errand today u slothi slut bitch,1,0,0,1
8507,6082,6082,take donni parad stroke ego amp pocket donni need h,0,0,0,0
8508,5473,5473,mother fucker bitch slut whore fuck fag brb gonna tri girl bit,1,0,0,1
8509,371,371,dkamp1997 gonna great slut,1,0,0,1
8510,2386,2386,pervi guy fuck eva dirti creampi hd porn nsfw orgasm wet horni pussi sex porn video xxx rt,1,0,0,1
8511,2127,2127,mindmine1a x88 x88 x88 x88 x88 x88 yonggukhyung slut,1,0,0,1
8512,3571,3571,misguidedg someth n nhate evil nhate cancer nhate pain nhate diseas nhate lie nhate divis x89,0,0,0,0
8513,379,379,actual drunk bitch tammi talk talk tr x89 co mkuohomxxo,1,0,0,1
8514,1306,1306,rt stmarysderrytd massiv congratul ava canney high commend chemic physic amp mathematica categori btyst even,0,0,0,0
8515,3025,3025,found worth chang final go x89 x95 x8f chick co pumspk1tm,0,0,0,0
8516,7838,1464,bitch stfu slut diseloyahir slut rt,1,0,0,1
8517,5811,5811,blowjob lesbian xxx video porn video clitori videosamatric video japanes sex girl anal fuck ass erotiqu gros,1,0,0,1
8518,1872,1872,x89 mean act x89 x9d n x89 act sassi x89 x9d nyou x89 except run hill probabl x89 co moshs8fbgj,0,0,0,0
8519,2421,2421,holli live bitch stream better lmao slut jealous wbk,1,0,0,1
8520,8469,2095,ava link rt envisionjeno bitch,1,0,0,1
8521,7117,743,milf tit milf teen pussi ass babe hot bitch hotti hd jailbait girl morena granpolla sexoengrupo chat moan,1,0,0,1
8522,3100,3100,rt r h combin hot amp cute eyehinakhan love love glorious 10 year hina,0,0,0,0
8523,7900,1526,fellow go amp poiselunaci slut,1,0,0,1
8524,4915,4915,shame,0,0,0,0
8525,3669,3669,rt aniebargeman omg way penetr wild click boob nude nude milf blo,1,0,0,1
8526,4464,4464,excit school prom dress code meet week girl miss da,1,1,0,0
8527,6057,6057,almost morn call amp quick x89 solid emot shit daddysgirl,1,0,0,1
8528,6683,309,hewitt exploit movi michell cuthbert co william gorgeus 4azfmhu0ph elisha nake,1,0,0,1
8529,3377,3377,girl lose virgin shemal fuck maltes adult masiv co gk24vjmfea,1,0,0,1
8530,5252,5252,teen webcam bettyevetoy differ girl se x89 co ckfw4gzvh2,1,0,0,1
8531,2260,2260,go llsk sampl sale dis weekend bc im slut lazi oaf,0,0,0,0
8532,3714,3714,spider slut fuckin would expect money act gross jfc n nbleed dri,1,0,0,1
8533,3831,3831,rt curledbitch idk peopl think drive bad drive,1,0,0,1
8534,6546,172,like rt cumwhor snap jailbait privat fun dm snapchat schoolgirl cockslut slut cumslut,1,0,0,1
8535,3595,3595,father pal amp 039 daughter worship daddi littl first n co ey6qochkbm futarana cumsho x89 co kircqmbrvh,0,0,0,0
8536,8602,2228,ramsey x89 sassi nigga crillli hoe interview wanna humbl bitch,1,0,0,1
8537,4792,4792,slut scari movi amp discoveri earth show,0,0,0,0
8538,1321,1321,british pussi cumshot indian star uncircumcis hour agorakel liekki x89 co aadybxmc24,1,0,0,1
8539,2097,2097,riskyrobot chattycheshir fuck ava think joke hammer jesus christ,0,0,0,0
8540,1373,1373,school hentai amateur gangbang tortur lingeri doubl matur ladi naughti girl asi x89 co gglktq8z3v,0,0,0,0
8541,245,245,rt csg athlet congrat anna ray ziegler ava fortney nyah funderburk amp jordan aurnou rhee finish 2nd prelim,0,0,0,0
8542,7487,1113,look chat tran sissi dick eleg tgirl slut fun girlnextdoor fuck,1,0,0,1
8543,2697,2697,realli chop x89 x95 x8f x89 x95 x8f,0,0,0,0
8544,5683,5683,like compani post x89 messag could x89 p x89 co xbeyid2x0a,0,0,0,0
8545,6744,370,dearmond humili tittyfuck urin cam jog stranger barbi interraci ava facesit lauren creampi dana,1,0,0,1
8546,2240,2240,ravenfelix lowkey make happi girl whore type coupl year x89,1,0,0,1
8547,8249,1875,sfqomhz endear bitch think sbmj6xkhcj call mean co sassi x89 mooniunatik,1,0,0,1
8548,4809,4809,check ad closet poshmark ava amp viv 3x sweater thick knit white silver,0,0,0,0
8549,475,475,sweetnerdream true girl code n fault scroll thru timelin like alway,0,0,0,0
8550,8389,2015,fun horni rt bitch patriciaslutti regist note want fuck rt like write,1,0,0,1
8551,5032,5032,rt encrowd kizzi soooooo fav track yet heard yet link bio ava spinrilla amp mymixtapez kizzi,0,0,0,0
8552,4732,4732,rt rayneepenn jace amp got ava love today love trucdoann come town come ugh miss u mu,0,0,0,0
8553,4110,4110,check navajo orang blue black print blous top sm nativ casual wear ava amp grace avagrac via ebay,0,0,0,0
8554,252,252,ava lauren dominatrix first time fuck group india sex video kira kener lesbian video oil ass orgi scene porno,1,0,0,1
8555,8445,2071,consen guy even even get get slut count high bodi girl shame annaghold wors prais rt crazi,1,0,0,1
8556,5990,5990,cardboard contain sassi bitch energi x89 give radiat poison n nnice sassi bitch,1,0,0,1
8557,8068,1694,video rt horni xxx fruit get nsfw pussi follow wet sex orgasm pervi blackmail porn creampi,1,0,0,1
8558,7000,626,fuckingshit tast ava avaomalleyi l0vetest,1,0,0,1
8559,440,440,incest taboo teen slut porn alex coal slut stepsist 00 13 next part amp full,1,0,0,1
8560,7332,958,like fuck deserv disrespect ava thatpopey bitch,1,0,0,1
8561,4486,4486,darienmccartney aweezyyyyi serious insult throw racist trash x89 x89 slut x89 x9d x89,1,0,0,1
8562,8892,2518,person shame use trait slut consid feminist pale bodi girl liter skin brown,1,0,0,1
8563,6236,6236,rt kylegriffin1 clinton campaign put 6 minut video detail trump alleg russian tie month elect inter,0,0,0,0
8564,7866,1492,slut skank one fan girl trust ariana bitch met fug nastiest ever,1,0,0,1
8565,4662,4662,tomorrow blake 4 30 show amp loud,0,0,0,0
8566,199,199,rico21 idk yoga thing yes think women differ breed back day truli strong wo,0,0,0,0
